name,athlete.sex,athlete.country,start_date_local,distance,achievement_count,type,kudos_count
Morning Run,F,United States,2015-02-06T08:03:34Z,6557.6,1,Run,0
Afternoon Ride,F,Canada,2016-04-08T17:57:21Z,12495.2,6,Ride,1
"Gude Watt (35' @360, 15'@370, ...), leider fett, Dornbirn, Vorarlberg, Austria",M,Österreich,2015-05-06T17:57:17Z,50995.6,8,Ride,9
Lunch Ride,F,United States,2014-08-29T11:07:32Z,39.8,0,Ride,0
"04/23/2015 Pak Kret, Chang Wat Nonthaburi, Thailand",M,Thailand,2015-04-23T18:52:33Z,7198.6,1,Run,5
"24/05/2014 Venice Beach & Canals, CA",F,United States,2014-05-24T18:11:38Z,5500.1,2,Run,1
Pedal dos primos. ,M,Brazil,2015-07-12T08:36:34Z,40105.9,4,Ride,8
"08/06/2014 Deerfield Beach, FL",F,United States,2014-08-06T17:27:45Z,6692.0,0,Ride,1
Afternoon Ride,M,United States,2015-09-02T17:43:01Z,15364.0,1,Ride,0
Drws y coed,F,United Kingdom,2014-07-27T13:56:58Z,18528.6,0,Ride,4
Evening Run,F,,2016-02-03T19:11:00Z,0.0,0,Run,0
Sufferfest ISLAGIST: had to manually upload to Strava and 10 watts less than Garmin ,M,United States,2016-03-06T11:29:12Z,75558.4,21,VirtualRide,4
Didn't want to climb,F,United States,2015-08-07T15:35:53Z,60499.4,9,Ride,4
Marginal Pinheiros com capivaras ,M,Brazil,2015-05-23T16:38:11Z,33152.4,13,Ride,4
Course à pied le soir,M,France,2015-11-29T20:31:57Z,15724.4,2,Run,0
Morning Run ,M,Czech Republic,2015-06-17T07:42:38Z,4274.7,0,Ride,0
"08/09/2015 Philadelphia, Pennsylvania",M,United States,2015-08-09T09:07:38Z,3807.8,3,Ride,1
"09/04/2014 Wageningen, GE, The Netherlands",F,The Netherlands,2014-09-04T10:13:18Z,20773.5,4,Run,0
Hartington Youth Hostel Trip,F,United Kingdom,2015-06-06T09:28:42Z,91679.1,25,Ride,5
Corsa notturna,M,Italia,2015-10-24T23:09:34Z,11270.4,1,Run,3
Course matinale,F,France,2015-08-23T08:42:20Z,8336.4,0,Run,1
RUN 01/14/14 12:00 PM,F,United Kingdom,2014-01-14T12:00:00Z,8500.0,0,Run,0
"05/27/2014 Hindley, England, United Kingdom",F,United Kingdom,2014-05-27T08:46:52Z,5758.7,0,Run,2
Namiddagrit,F,Belgium,2015-07-30T16:22:01Z,4525.8,0,Ride,5
Landsvägspremiär,F,Sweden,2014-03-23T10:11:01Z,34209.7,6,Ride,0
08/09/2015Giro po krasu,M,Slovenia,2015-09-08T15:57:42Z,47789.4,1,Ride,3
Sat ride with Rita,F,United States,2014-05-24T08:00:52Z,128407.0,30,Ride,4
Half Marathon Seregno,M,Italia,2015-03-22T09:00:50Z,21073.2,5,Run,0
Afternoon Run,F,United States,2014-05-17T15:48:41Z,2146.3,0,Run,1
Morre fun Mary's to steves,M,United States,2014-05-31T14:08:42Z,20828.9,0,Ride,1
Pedalada noturna,M,Brazil,2014-12-03T21:02:46Z,7319.0,0,Ride,2
Wooler wheel in the mist,M,United Kingdom,2015-10-03T08:00:13Z,103431.0,4,Ride,29
 Walk with Mandy Hugh and Rishi ,F,Australia,2014-02-10T11:56:27Z,4682.2,0,Walk,0
Flatty no spare tube,M,New Zealand,2014-03-28T18:19:59Z,5385.1,1,Ride,0
"07/31/2012 Merrylands West, NSW, Australia",M,Australia,2012-07-31T16:21:18Z,13507.8,3,Ride,0
Se ségrou podél Vltavy,M,Czech Republic,2014-07-21T17:49:14Z,20583.0,9,Run,1
Afternoon Run,M,United States,2015-06-01T17:39:28Z,8199.5,4,Run,0
Evening Run,F,United States,2015-03-30T18:42:27Z,8009.1,0,Run,0
Neighborhood run under the stars,F,United States,2015-07-07T20:52:30Z,5103.2,1,Run,12
"07/11/2015 Evergreen, Colorado",M,United States,2015-07-11T05:33:25Z,128.5,0,Ride,0
Lunch Run,F,Australia,2015-11-16T11:26:47Z,1550.7,0,Run,0
Avenger swim,F,United Kingdom,2015-06-21T09:30:01Z,1634.9,0,Swim,4
HT Force/Rythme,F,France,2016-03-22T16:40:48Z,28518.7,0,Ride,6
Friday swim,M,United Kingdom,2015-12-18T20:00:00Z,1000.0,0,Swim,1
Nice day to take a clean bike out for a ride!!!,M,United States,2015-12-16T14:19:22Z,35074.9,0,Ride,0
Afternoon Ride,F,United Kingdom,2015-09-04T15:04:19Z,9770.5,1,Ride,0
Rolig runde Aksdalsvannet,M,Norge,2014-06-07T17:00:38Z,17280.4,3,Ride,3
Sortie à vélo matinale,M,France,2016-02-17T10:40:25Z,45485.9,0,Ride,6
Afternoon Ride,M,United Kingdom,2015-11-24T16:55:03Z,14234.2,0,Ride,1
"10/30/2014 Cesson Sévigné, Brittany, France",F,France,2014-10-30T14:57:27Z,56486.2,11,Ride,0
Groen rondje knooppunten,F,The Netherlands,2015-05-22T10:54:53Z,59756.8,20,Ride,2
"03/31/2015 Selah, Washington",M,United States,2015-03-31T06:28:13Z,9517.0,0,Ride,0
"16/10/2014 Boksburg, Gauteng, South Africa",M,South Africa,2014-10-16T04:25:49Z,43612.0,5,Run,0
Afternoon Swim,F,,2015-11-11T17:30:00Z,600.0,0,Swim,2
Morning Run,F,United States,2015-05-10T07:04:10Z,5161.6,1,Run,1
To the Rock 6k,F,Canada,2014-10-27T16:30:00Z,6000.0,0,Run,0
Got wind if ya want it...Fissure de Moineaux club de vélo... ,M,United Kingdom,2015-03-08T06:54:59Z,73364.9,5,Ride,20
Afternoon Ride,F,United States,2014-10-15T17:23:05Z,11017.1,0,Ride,9
warm up run to speed work,F,United Kingdom,2015-06-23T18:34:06Z,1245.0,0,Run,0
Ochtendrit,M,The Netherlands,2015-03-15T09:01:06Z,65607.0,25,Ride,0
Beterdanniksrit#2,M,Netherlands,2016-04-05T18:52:01Z,19799.7,2,Ride,1
1,F,Portugal,2013-06-10T09:46:13Z,26477.6,0,Ride,1
Lunch Ride,M,United States,2015-08-31T12:24:52Z,48922.5,1,Ride,1
Morning Ride,,United Kingdom,2015-07-08T08:49:12Z,8702.8,9,Ride,0
"10/07/15 Bondi, NSW, Australia",F,Australia,2015-07-10T07:24:19Z,25245.5,3,Ride,0
"10/24/2014 Redfern, NSW, Australia",F,Australia,2014-10-24T07:49:34Z,51221.7,2,Run,0
North Berwick,F,United Kingdom,2015-08-30T13:42:04Z,38234.3,0,Ride,1
"05/25/2015 Burford, United Kingdom",F,United Kingdom,2015-05-25T13:44:23Z,29652.1,0,Ride,0
Evening Ride,M,United Kingdom,2015-11-05T18:14:17Z,11547.7,2,Ride,0
"12/08/2013 Woodland Hills, CA",M,United States,2013-12-08T08:16:59Z,31292.7,1,Ride,0
"11/06/2014 Ashburn, VA",F,United States,2014-11-06T10:29:48Z,18608.4,0,Ride,0
Evening run with Mrs ,M,United Kingdom,2015-05-29T19:19:11Z,3706.6,2,Run,1
"07/17/2014 Waterloo, ON, Canada",F,Canada,2014-07-17T17:44:40Z,16093.3,1,Run,6
Vuelta en bici a la hora del almuerzo,F,Colombia,2015-02-22T12:56:21Z,27113.0,8,Ride,0
WTF Challenge 8 Laps,M,South Africa,2016-02-06T06:02:32Z,24037.9,6,Ride,9
27/06/2015 Kold Kurnell ,M,Australia,2015-06-27T07:02:29Z,42335.2,1,Ride,11
Afternoon Ride,F,United States,2015-11-07T15:52:17Z,17278.7,2,Ride,0
Rullorelax#(#@,M,Italia,2016-03-16T08:40:09Z,0.0,0,Ride,24
"11/06/2014 Ballymena BT44, UK, Northern Ireland, United Kingdom",M,United Kingdom,2014-11-06T18:21:35Z,400.5,0,Ride,0
Spin class,F,United Kingdom,2014-07-14T12:06:45Z,36210.3,0,Ride,0
Bobbin Both Sides,M,Australia,2014-01-29T05:03:31Z,50047.5,1,Ride,0
"10/31/2014 Brighton, England, United Kingdom",M,United Kingdom,2014-10-31T16:35:14Z,12873.3,0,Ride,0
Evening Run,M,United States,2015-08-12T18:32:58Z,6577.6,0,Run,0
Morning Ride,M,United Kingdom,2014-06-18T07:28:51Z,9612.4,4,Ride,0
Afternoon Run,M,Australia,2014-07-03T16:39:01Z,5925.1,0,Run,0
Watt Bike,F,United Kingdom,2016-03-31T19:45:03Z,15609.4,0,Ride,0
"4/29/14 Vancouver, BC, Canada",M,Canada,2014-04-29T17:57:50Z,11917.3,11,Run,0
Sudbury loop,F,United States,2014-08-19T19:25:42Z,18935.1,0,Ride,1
Yeti Arc-c,F,Australia,2016-02-08T18:59:26Z,21164.9,6,Ride,0
Nissan Oval,M,United States,2016-04-07T11:33:35Z,18337.9,1,Ride,1
晚間跑步,F,,2016-04-16T21:03:09Z,2609.6,0,Run,0
23/09/2015,M,Germany,2015-09-23T13:08:01Z,2000.0,0,Swim,1
Namiddagloop,F,,2016-01-23T15:43:34Z,10746.1,2,Run,0
วันที่ฉันป่วย,F,ประเทศไทย,2015-07-15T17:31:40Z,16836.1,0,Ride,3
Morning Ride,F,United Kingdom,2015-07-28T09:00:06Z,8842.5,3,Ride,3
Clinton - Garmin ,F,United States,2015-12-13T12:24:20Z,19529.2,6,Ride,1
Morning Ride,F,Malaysia,2015-08-01T06:58:42Z,36042.5,0,Ride,1
Brake Check,M,United States,2016-02-13T09:10:20Z,8833.2,1,Ride,5
Bormio Day 2-Stelvio,F,United States,2015-09-07T13:48:26Z,46900.5,0,Ride,1
Morning Ride,M,Australia,2015-12-03T08:48:44Z,16039.9,0,Ride,1
Paper run with Caitlin,M,New Zealand,2015-09-13T11:24:46Z,16490.3,1,Ride,3
Namiddagrit,F,Netherlands,2015-05-19T15:37:44Z,1067.6,0,Ride,0
Sortie à vélo du midi,M,France,2014-04-02T11:29:42Z,34685.2,2,Ride,1
Corrida ao entardecer,M,Brazil,2015-12-07T19:12:57Z,5120.4,7,Run,1
"12/08/2013 Broadland, Norfolk, UK, England, United Kingdom",M,United Kingdom,2013-12-08T12:11:56Z,27576.5,1,Ride,0
남산 타워-팔각정,M,South Korea,2014-06-28T14:31:28Z,10572.6,13,Ride,0
Lunch Run,F,United States,2015-01-04T11:05:10Z,2380.6,4,Run,0
Morning Ride,M,United States,2015-10-19T06:30:52Z,7217.3,0,Ride,0
Afternoon Run,F,United Kingdom,2016-03-03T17:48:35Z,4.4,0,Run,0
Mabie green,M,United Kingdom,2014-05-13T12:59:23Z,9007.7,5,Ride,0
Afternoon Ride,M,United Kingdom,2014-04-15T16:30:00Z,2852.5,0,Ride,0
Point samson run,F,Australia,2014-08-21T17:21:16Z,12476.9,0,Run,0
Morning Ride,M,France,2015-10-06T09:48:46Z,32465.4,3,Ride,0
"04/21/2014 Metropolitan Borough of Kirklees, UK, England, United Kingdom",F,United Kingdom,2014-04-21T11:48:24Z,79322.7,67,Ride,0
Sortie à vélo l'après-midi,M,France,2016-04-06T13:21:32Z,114190.0,11,Ride,2
Evening Run - 11km rustig + 3km tempo + rustig uitlopen,M,Netherlands,2016-03-16T19:08:40Z,14709.2,1,Run,2
Camminata serale,M,Italy,2015-04-21T18:18:55Z,7203.6,0,Walk,0
Morning Ride,M,United States,2014-11-10T10:06:06Z,46923.3,6,Ride,0
Turbo 4,M,United Kingdom,2014-11-20T16:10:38Z,92.6,0,Ride,0
To Parkrun ,F,United Kingdom,2015-04-18T09:05:54Z,2860.3,0,Ride,4
North table long run post holing ,M,United States,2016-02-06T12:30:21Z,20844.4,10,Run,2
Kayak,F,Hong Kong,2015-05-19T09:59:08Z,5101.6,0,Kayaking,0
Evening Ride,F,United States,2015-12-09T19:39:49Z,13042.4,5,Ride,2
Evening Run,F,United Kingdom,2014-05-01T19:03:21Z,3715.8,6,Run,0
Nose Hill diversion ,F,Canada,2014-07-08T09:09:37Z,5715.0,0,Run,0
Morning Ride,F,United Kingdom,2014-08-07T08:45:50Z,21006.3,12,Ride,0
"leg opener / Toscana, IT",F,United States,2015-10-03T10:53:22Z,62000.4,7,Ride,13
QT with Mt Tam and the Gibby clan,F,United States,2014-10-18T09:20:26Z,9333.5,0,Hike,7
"08/09/2015 Brøndby Strand, Denmark",M,Danmark,2015-08-09T19:19:21Z,17042.5,0,Ride,0
Sortie à vélo l'après-midi,M,France,2015-11-29T13:58:07Z,17637.7,0,Ride,0
栃木市周辺散策ライド,M,日本,2015-10-24T09:36:30Z,114521.0,1,Ride,4
Afternoon commute,F,Canada,2015-01-21T16:53:09Z,3680.0,0,Ride,0
Evening Run,F,United Kingdom,2014-11-22T19:32:39Z,5039.9,11,Run,0
Go tri mallory park duathlon - run 2,F,United Kingdom,2016-02-07T10:51:08Z,2178.7,1,Run,12
Calentamiento amorebieta,M,España,2015-01-04T12:16:02Z,3212.4,0,Run,0
Klappradrunde dem Titan gewidmet ,M,Deutschland,2015-08-19T13:16:48Z,3020.6,0,Ride,36
Afternoon Ride,M,United Kingdom,2014-09-13T16:45:40Z,26804.5,17,Ride,0
Morning Run,F,United Kingdom,2015-04-07T09:56:27Z,4706.5,0,Run,0
"02/23/2015 Alcoa, Tennessee",F,United States,2015-02-23T17:54:06Z,6841.1,0,Run,0
"04/27/2014 Hamburg, HH, Germany",M,Deutschland,2014-04-27T10:18:20Z,87223.8,0,Ride,0
"08/08/2013 Sint Lievens Houtem, Flanders, Belgium",F,België,2013-08-08T19:05:19Z,52870.0,10,Ride,0
Afternoon Ride,F,United Kingdom,2015-08-30T15:11:11Z,12438.8,6,Ride,0
23/12/2014 Ireland,M,Ireland,2014-12-23T16:14:36Z,507.5,0,Ride,10
モーニングライド,M,Japan,2015-08-26T08:06:04Z,21272.1,0,Ride,2
Dean patrol 0600,F,United Kingdom,2015-01-16T06:02:45Z,144.0,0,Run,0
Run Off the Bike!,F,United States,2014-09-09T19:26:02Z,5035.2,0,Run,0
Afternoon Run,F,,2016-02-27T14:19:03Z,5034.8,11,Run,2
Easy coast ride - legs trashed from gym,F,United States,2015-10-11T11:28:33Z,35564.8,0,Ride,0
Morning Ride,M,Canada,2016-04-14T09:36:02Z,3826.3,2,Ride,1
Saturday Solo Short Sufferfest!!!,M,United Kingdom,2015-08-01T09:04:16Z,18300.3,6,Ride,10
Evening Ride,M,United Kingdom,2015-01-15T19:18:09Z,14601.3,3,Ride,0
What a f*$king waste of time!,M,Australia,2015-11-17T05:46:37Z,11923.8,0,Ride,1
Morning Run,F,United Kingdom,2015-09-26T09:19:07Z,5528.2,0,Run,0
Morning Run,F,United States,2016-03-09T07:50:20Z,11541.7,0,Run,2
Morning Ride,M,United States,2016-03-19T07:46:02Z,67930.2,5,Ride,9
Morning Run,F,United Kingdom,2014-10-31T10:15:07Z,9343.8,2,Run,1
12/31/2013 Spain,M,Spain,2013-12-31T16:25:11Z,6003.0,0,Run,0
Donderdagavond Training,F,The Netherlands,2014-06-05T19:01:45Z,13043.8,0,Run,0
06/25/2015 United Kingdom,M,United Kingdom,2015-06-25T12:06:29Z,0.0,0,Swim,0
"05/16/2015 Darlington, England, United Kingdom",F,United Kingdom,2015-05-16T08:39:37Z,109305.0,7,Ride,0
09/28/2014 Trying to hang on to Dustin,M,United States,2014-09-28T11:29:24Z,129267.0,12,Ride,6
Afternoon Ride,M,South Africa,2014-02-19T16:21:55Z,10845.1,0,Ride,0
Evening Walk with Fay - hb - mytholmroyd ,F,United Kingdom,2016-03-21T19:16:44Z,6697.0,0,Walk,2
Vuelta en bici matutina,M,Spain,2016-01-23T10:42:59Z,44865.9,2,Ride,5
Ark Fundation Ride,M,Puerto Rico,2015-12-13T07:49:29Z,0.0,0,Ride,1
Nice easy ride in the dark and wet road to get the legs moving again after those nasty hills this past weekend!,F,United States,2014-10-02T05:41:59Z,23055.9,13,Ride,0
Walk  around Bar Harbor,F,United States,2014-07-24T16:28:27Z,4147.9,2,Run,2
Morning Walk/Run,F,Australia,2014-01-17T08:05:55Z,8142.5,0,Walk,0
spin ,F,United States,2014-01-07T06:00:34Z,33794.6,0,Workout,0
Første tur på 3 uker! Med Camilla (del 1),F,Norge,2015-12-17T15:20:48Z,4725.3,1,Run,14
Second Wilcox hill ride w K,F,United States,2015-05-07T16:09:05Z,2814.0,0,Ride,1
S to i9,,Australia,2016-04-05T08:40:21Z,11878.5,0,Ride,2
Passeio em gramado,F,Brazil,2015-11-08T16:57:58Z,27007.7,5,Ride,2
"10,1 km",F,Italy,2014-10-08T16:45:21Z,10129.9,1,Run,0
Blow the cobwebs away with Tim Blythe! ,M,United Kingdom,2016-01-17T08:02:10Z,13561.8,1,Run,7
"04/10/2015 London, United Kingdom",M,United Kingdom,2015-04-10T18:12:28Z,19486.3,17,Run,0
Laufband-Läufchen,F,Germany,2014-11-21T18:30:00Z,3800.0,0,Run,1
Frock n Fairy Ride - Bupa on the Freeway,F,Australia,2014-03-23T08:34:36Z,17522.9,1,Ride,1
Evening Run,M,United Kingdom,2014-07-31T19:34:33Z,6334.7,0,Run,0
"03/30/2015 Uppsala, Sweden, Uppsala County, Sweden",M,Sverige,2015-03-30T17:31:20Z,28115.3,0,Ride,2
"03/03/2015 Little Rock, Arkansas",M,United States,2015-03-03T06:31:20Z,6616.5,0,Run,1
01/18/2014 Canada,M,Canada,2014-01-18T18:46:15Z,39642.6,0,Ride,0
Afternoon Run,F,Sverige,2016-04-16T14:45:43Z,6261.6,0,Run,1
"09/13/2014 Kranj, Kranj, Slovenia",F,Slovenia,2014-09-13T14:57:19Z,12857.6,8,Run,0
"02/13/2014 Bere Alston, England, United Kingdom",F,United Kingdom,2014-02-13T16:07:43Z,9423.9,2,Ride,0
Untitled,M,Hong Kong,2012-06-25T21:05:03Z,0.0,0,Workout,0
Morgenlauf,F,Germany,2014-10-16T08:39:50Z,9354.9,1,Run,1
Morning Run,F,United Kingdom,2014-09-12T09:19:06Z,5547.7,0,Run,0
Afternoon Ride,,United Kingdom,2014-09-05T16:34:33Z,6264.9,3,Ride,0
CARACAS MTB CITYCCS 49,M,Venezuela,2016-03-31T20:33:22Z,11352.1,1,Ride,17
slow it down / breathe it in,F,United States,2016-04-12T12:15:16Z,6444.7,1,Run,6
Morning Run,F,Canada,2015-10-17T08:43:12Z,3253.2,1,Run,0
Morning Run,F,Switzerland,2015-09-30T06:25:40Z,5673.9,4,Run,0
Afternoon Run,F,United States,2015-04-29T16:36:32Z,5067.4,1,Run,0
Evening Run,M,United Kingdom,2015-05-28T20:11:34Z,5146.6,2,Run,0
Shred,F,United Kingdom,2013-09-09T20:31:34Z,2.0,0,Run,0
Morning Run,F,Australia,2015-03-19T06:29:16Z,4913.4,1,Run,0
Afternoon Run,F,United Kingdom,2014-05-05T16:52:45Z,4175.7,4,Run,0
"Short, sweet and Hills!  Nippy out there - fall in the air!",F,United States,2015-09-27T10:16:01Z,37203.0,6,Ride,3
Morning Ride,M,United States,2015-09-21T05:50:33Z,10051.2,0,Ride,0
Séances 3x10' route ,M,France,2015-01-31T16:58:57Z,15281.3,7,Run,0
Snow Hill Night Ride,M,United States,2015-03-05T18:34:04Z,19158.1,13,Ride,0
Quick 5K Run!  ,M,United States,2015-10-04T08:11:13Z,5059.4,3,Run,5
Early morning long commute,M,United Kingdom,2015-09-11T05:38:51Z,50264.1,12,Ride,8
"11/18/2014 Lombardy, Italy",M,Italy,2014-11-18T16:21:56Z,6324.5,0,Run,0
Pedalada matutina,M,Brazil,2015-09-20T08:50:03Z,29933.3,2,Ride,2
"20/2/15 Lorca, Región de Murcia, Spain",M,Spain,2015-02-20T18:37:05Z,7175.5,0,Run,0
Beacon Hill Trundle,M,United Kingdom,2014-03-21T09:32:17Z,35875.9,15,Ride,0
10/13/2014 Вечерня разминка. Неожиданный КОМ,M,Russia,2014-10-13T16:53:40Z,21286.4,4,Ride,0
8 m run (Week 10),M,United States,2014-06-11T19:33:21Z,14128.0,1,Run,1
"02/18/2015 London, England, United Kingdom",F,United Kingdom,2015-02-18T07:25:47Z,8395.6,1,Run,0
"02/04/2015 Cork, Ireland",M,Ireland,2015-02-04T12:24:26Z,6008.1,0,Run,0
Tour de Suisse - Aller,M,Suisse,2015-06-13T13:22:43Z,43693.3,4,Ride,4
Morning Run with Jared & Bundy,F,Australia,2015-12-13T08:21:02Z,3167.8,0,Run,0
"Oh, there's the Story Bridge...",F,Australia,2015-04-19T09:12:48Z,5260.5,8,Run,1
Afternoon Ride,F,United Kingdom,2015-11-23T17:54:37Z,8140.5,2,Ride,0
commute,M,United Kingdom,2014-02-12T08:03:55Z,8624.2,0,Ride,0
"09/03/2014 Corcelles Cormondrèche, NE, Switzerland",M,Suisse,2014-09-03T13:15:25Z,89255.7,2,Ride,0
Morning Ride,M,Philippines,2015-11-23T06:19:03Z,32203.1,2,Ride,0
"06/17/2015 Coventry, United Kingdom",F,United Kingdom,2015-06-17T19:46:55Z,3940.6,5,Run,0
"10/15/2014 Yukon, Oklahoma",M,United States,2014-10-15T05:39:46Z,22775.6,3,Ride,0
"08/13/2015 Cardiff, Wales, United Kingdom",F,United Kingdom,2015-08-13T18:24:57Z,259.6,0,Run,0
"04/04/2014 North Fremantle, WA, Australia",M,Australia,2014-04-04T15:53:24Z,27086.0,1,Ride,1
Morning Ride,F,United States,2015-09-18T09:49:04Z,46079.0,25,Ride,1
Afternoon Ride,M,Australia,2015-10-28T16:51:03Z,53975.2,1,Ride,2
evening spin,M,United States,2016-04-12T17:31:33Z,14401.6,1,Ride,3
PTP-W18 (D-3)-Second cycle ,M,Spain,2016-04-16T15:28:42Z,34963.5,0,Ride,12
Feeling cold ,M,United Kingdom,2015-07-16T05:09:19Z,19918.1,0,Ride,9
"09/28/2014 Prospect, CT, Pedit Charity Ride. Good Group for a Good cause",M,United States,2014-09-28T09:23:27Z,105847.0,19,Ride,12
"MTB Ride - Lombards Terra, Contermans Black/Blue, Majik Beacon",M,South Africa,2014-06-22T13:09:29Z,43342.1,34,Ride,3
"01/18/2014 Corvallis, Oregon",M,South Africa,2014-01-18T11:01:18Z,13188.4,0,Run,0
Morning Ride,M,Australia,2014-09-03T08:35:12Z,7217.9,0,Ride,0
Morning Run,F,United States,2014-08-11T05:39:49Z,1999.3,0,Run,1
Zwift - Watopia 08/13/2015,M,United Kingdom,2015-08-13T21:59:20Z,28153.5,5,Ride,16
Still no mojo :( #rubbish,F,United Kingdom,2015-08-18T09:06:16Z,5695.9,0,Run,2
Afternoon Ride,F,Australia,2015-06-07T16:42:46Z,25645.6,7,Ride,3
Manual Ride,F,United States,2016-04-09T08:21:36Z,1573.6,0,Ride,1
"02/23/2014 Paradise Valley, AZ",M,United States,2014-02-23T13:38:16Z,38575.3,1,Ride,0
Evening Ride,,United Kingdom,2016-01-08T19:07:52Z,2898.9,2,Ride,1
Fra arbejde,M,Danmark,2014-05-01T15:42:37Z,21428.7,0,Ride,0
Slooowly getting back at it. ,M,United States,2016-04-17T13:04:37Z,35529.9,0,Ride,20
Ochtendhardloopsessie,F,,2016-04-08T08:50:58Z,4562.3,8,Run,0
Lunch Ride,F,United Kingdom,2016-03-27T11:59:36Z,32301.5,10,Ride,1
Morning Run,M,United States,2015-07-24T06:48:10Z,5085.6,0,Run,0
Morning Ride,M,Hungary,2015-12-28T10:23:13Z,55398.9,0,Ride,1
Warm up,M,United States,2014-07-04T08:54:43Z,4487.2,0,Run,0
Winterlaufserie Coburg - Teil 1,M,Deutschland,2015-01-10T13:59:44Z,9772.7,6,Run,1
Ochtendhardloopsessie,F,Netherlands,2015-08-30T10:31:07Z,6098.8,0,Run,0
Evening Ride,M,España,2014-05-20T20:08:11Z,38121.6,0,Ride,4
Enfriamiento SSC,M,España,2015-12-31T18:11:25Z,2149.2,0,Run,0
Corrida matinal,M,,2016-02-23T04:57:26Z,14225.7,7,Run,3
Afternoon Ride,M,Trinidad and Tobago,2016-01-18T16:49:40Z,35775.5,0,Ride,33
05/02/2015,F,United States,2015-05-02T15:33:22Z,914.4,0,Swim,0
A quicker Belmont ,F,Australia,2015-06-05T05:06:45Z,41363.3,2,Ride,15
Ochtendhardloopsessie,F,Netherlands,2015-09-09T10:23:20Z,1665.3,0,Run,0
小坂峠行きましたライド,F,Japan,2014-05-31T13:45:03Z,66062.4,1,Ride,7
Icicle to End,F,United States,2014-07-17T10:17:17Z,42368.5,0,Ride,0
"07/03/2014 Palo Alto, CA",M,United States,2014-07-03T08:36:34Z,4629.2,0,Ride,0
Alans back.  ,M,United Kingdom,2014-07-09T19:12:46Z,25049.9,8,Ride,2
London Buckingham Palast St James-Green &Kensington Park,F,Deutschland,2015-11-12T06:02:51Z,9025.6,9,Run,2
Ladies and Gents to Hay and back,F,United Kingdom,2014-05-18T09:24:53Z,71854.1,12,Ride,1
Morning Run,F,United Kingdom,2014-07-14T05:58:54Z,3716.1,0,Run,1
Y fait chaud!,M,Canada,2015-05-17T13:20:08Z,5220.3,0,Run,2
25/03/2015 บ้าน-นิมมาน,M,Thailand,2015-03-25T14:54:38Z,9186.7,0,Run,6
"21/10/2013 Cape Town, Western Cape, South Africa",M,South Africa,2013-10-21T17:00:49Z,1854.5,0,Walk,0
Another R and R ,F,New Zealand,2015-01-27T11:13:02Z,21872.8,3,Ride,2
"06/17/2015 Oleiros, GA, Spain",M,Spain,2015-06-17T21:37:58Z,10101.1,0,Run,0
夜のライド,F,,2016-02-10T21:08:11Z,3396.4,1,Ride,0
Getting Back to pavemt,F,United States,2014-10-02T06:09:30Z,6505.1,0,Walk,0
Streckenkunde,M,Deutschland,2015-08-07T16:56:44Z,45813.0,3,Ride,2
"06/21/2015 Sedona, Arizona",M,Suisse,2015-06-21T15:59:21Z,4374.8,0,Ride,2
Lunch Run,F,United States,2014-04-20T11:18:19Z,1789.1,0,Run,0
"10/28/2014 Calgary, Alberta, Canada",M,Canada,2014-10-28T17:32:36Z,8007.0,0,Run,0
"06/12/2015 Vitry-le-François, Champagne-Ardenne, France",F,France,2015-06-12T20:00:33Z,77490.7,0,Ride,0
Afternoon Run,F,United Kingdom,2015-02-04T13:35:09Z,1581.7,0,Run,0
"03/25/2014 Canberra, Australian Capital Territory, Australia",M,Australia,2014-03-25T19:10:59Z,38872.3,23,Ride,0
Afternoon Run,M,New Zealand,2015-10-05T17:41:56Z,2478.9,0,Run,0
"06/30/2015 Sheffield, England, United Kingdom",F,United Kingdom,2015-06-30T19:05:17Z,25422.1,15,Ride,0
Course en après-midi,F,United States,2014-10-27T15:39:04Z,2477.0,0,Run,0
Ochtendrit,M,,2016-01-20T07:40:20Z,7059.4,2,Ride,0
Easton,M,United States,2015-10-18T09:37:18Z,36340.7,6,Ride,0
Morning Run,M,Australia,2015-04-19T07:30:46Z,11145.2,1,Run,0
Morning Run #learnerbiker #gettingfaster,F,Australia,2016-03-29T06:28:44Z,8715.2,0,Run,13
"UoB cat e1234 crit @ tudor grange, no points gained, but I felt good!!! Just need to work on tactics I think :D Back in the game",F,United Kingdom,2015-10-03T10:30:28Z,41798.2,5,Ride,37
Easy Sunday Run Part 2,F,Canada,2015-12-13T08:59:10Z,3007.4,0,Run,0
"15/05/2014 Parma, NSW, Australia",M,Australia,2014-05-15T09:42:31Z,82509.0,30,Ride,4
Morning Ride,F,United Kingdom,2014-03-05T10:48:34Z,36979.6,2,Ride,0
"SK - Askersprinten, 10km sprint",M,Norge,2012-03-03T15:25:03Z,10341.4,0,NordicSki,0
Morning Run,F,United States,2015-08-05T09:49:36Z,5410.5,1,Run,1
"Superandome a mi misma, cada vez mejor jejeje",F,Spain,2016-03-30T16:59:16Z,10063.2,0,Walk,0
21 minute body,F,Norge,2016-01-18T18:30:56Z,0.0,0,Workout,3
Morning commute,F,United Kingdom,2016-04-19T06:23:55Z,8249.7,1,Ride,0
Afternoon Run,M,United States,2014-10-27T16:05:01Z,4528.4,0,Run,0
So hot it's not fun ,M,United States,2015-07-12T07:04:47Z,33187.8,0,Ride,10
